"doy","rain","dt","temp","radiation","RH","wind","lat","long","elev","height"
163.05,0,0.01,25.5,2.67822222222222,86.8444444444444,0.5,14.24,102.69,295,2.5
163.06,0,0.01,25.5555555555556,3.071,86.5111111111111,0.9,14.24,102.69,295,2.5
163.07,0,0.01,25.5555555555556,3.33288888888889,86.3888888888889,0.488888888888889,14.24,102.69,295,2.5
163.08,0,0.01,25.3833333333333,2.61266666666667,87.5333333333333,0.533333333333333,14.24,102.69,295,2.5
163.09,0,0.01,25.2222222222222,2.94011111111111,87.9,0.322222222222222,14.24,102.69,295,2.5
163.1,0,0.01,25.3,3.33277777777778,87.2222222222222,0.655555555555556,14.24,102.69,295,2.5
163.11,0,0.01,25.3666666666667,3.33288888888889,87.0888888888889,1.17777777777778,14.24,102.69,295,2.5
163.12,0,0.01,25.3888888888889,4.24955555555556,86.1888888888889,4.2,14.24,102.69,295,2.5
163.13,0,0.01,25.3222222222222,2.41633333333333,84.8,4.03333333333333,14.24,102.69,295,2.5
163.14,0,0.01,25.0222222222222,3.33288888888889,86.0333333333333,2.91111111111111,14.24,102.69,295,2.5
163.15,0,0.01,24.8222222222222,3.46377777777778,87.2666666666667,1.75555555555556,14.24,102.69,295,2.5
163.16,0,0.01,24.75,3.59483333333333,87.55,2.36666666666667,14.24,102.69,295,2.5
163.17,0,0.01,24.7666666666667,3.59477777777778,87.7222222222222,0.511111111111111,14.24,102.69,295,2.5
163.18,0,0.01,24.7,2.54733333333333,87.6,1.06666666666667,14.24,102.69,295,2.5
163.19,0,0.01,24.6777777777778,3.72577777777778,87.0888888888889,2.15555555555556,14.24,102.69,295,2.5
163.2,0,0.01,24.7222222222222,3.202,86.8111111111111,0.433333333333333,14.24,102.69,295,2.5
163.21,0,0.01,24.6888888888889,3.20211111111111,87.1222222222222,0.5,14.24,102.69,295,2.5
163.22,0,0.01,24.6444444444444,2.94011111111111,87.1777777777778,0.611111111111111,14.24,102.69,295,2.5
163.23,0,0.01,24.6555555555556,3.92822222222222,87.2333333333333,0.755555555555556,14.24,102.69,295,2.5
163.24,0,0.01,24.7,10.4458333333333,87.0666666666667,0.55,14.24,102.69,295,2.5
163.25,0,0.01,24.9,20.6497777777778,86.3888888888889,1.07777777777778,14.24,102.69,295,2.5
163.26,0,0.01,25.1888888888889,38.3515555555556,86.1222222222222,0.388888888888889,14.24,102.69,295,2.5
163.27,0,0.01,25.6222222222222,59.6644444444444,84.9888888888889,0.422222222222222,14.24,102.69,295,2.5
163.28,0,0.01,26.2333333333333,85.7468888888889,83.7555555555556,0.144444444444444,14.24,102.69,295,2.5
163.29,0,0.01,26.6222222222222,119.006666666667,82.9555555555555,0.611111111111111,14.24,102.69,295,2.5
163.3,0,0.01,27.2222222222222,160.059777777778,80.8555555555556,1.11111111111111,14.24,102.69,295,2.5
163.31,0,0.01,27.4555555555556,181.407666666667,79.4888888888889,2.24444444444444,14.24,102.69,295,2.5
163.32,0,0.01,27.8888888888889,219.125777777778,79.2555555555556,2.32222222222222,14.24,102.69,295,2.5
163.33,0,0.01,28.4333333333333,258.073166666667,78.3166666666667,2.7,14.24,102.69,295,2.5
163.34,0,0.01,28.5222222222222,254.509888888889,77.1,3.41111111111111,14.24,102.69,295,2.5
163.35,0,0.01,28.8222222222222,309.863666666667,76.1555555555556,3.55555555555556,14.24,102.69,295,2.5
163.36,0,0.01,29.1888888888889,330.370333333333,75.7111111111111,3.95555555555556,14.24,102.69,295,2.5
163.37,0,0.01,29.5666666666667,402.022444444444,74.7444444444444,4.35555555555556,14.24,102.69,295,2.5
163.38,0,0.01,30.0666666666667,454.731111111111,73.2555555555556,4.48888888888889,14.24,102.69,295,2.5
163.39,0,0.01,30.5333333333333,476.016333333333,71.8555555555556,5.44444444444444,14.24,102.69,295,2.5
163.4,0,0.01,30.6,491.651111111111,72.2444444444444,5.47777777777778,14.24,102.69,295,2.5
163.41,0,0.01,30.7,508.111166666667,71.1666666666667,4.91666666666667,14.24,102.69,295,2.5
163.42,0,0.01,31.0666666666667,549.311333333333,70.3555555555556,4.42222222222222,14.24,102.69,295,2.5
163.43,0,0.01,31.3,542.769,69.8444444444444,5.66666666666667,14.24,102.69,295,2.5
163.44,0,0.01,31.5444444444444,584.663111111111,69.8,7.23333333333333,14.24,102.69,295,2.5
163.45,0,0.01,31.6111111111111,626.879,68.6555555555556,9.41111111111111,14.24,102.69,295,2.5
163.46,0,0.01,31.9444444444444,685.954222222222,68.6333333333333,5.96666666666667,14.24,102.69,295,2.5
163.47,0,0.01,32.2333333333333,747.724888888889,66.3666666666667,6.63333333333333,14.24,102.69,295,2.5
163.48,0,0.01,32.7111111111111,702.497222222222,65.6555555555556,5.78888888888889,14.24,102.69,295,2.5
163.49,0,0.01,32.8166666666667,720.802666666667,65.3666666666667,6.15,14.24,102.69,295,2.5
163.5,0,0.01,32.8888888888889,670.635333333333,64.6111111111111,7.67777777777778,14.24,102.69,295,2.5
163.51,0,0.01,33.2,763.438555555556,64.6444444444444,7.65555555555556,14.24,102.69,295,2.5
163.52,0,0.01,33.4333333333333,761.422555555556,62.5666666666667,6.88888888888889,14.24,102.69,295,2.5
163.53,0,0.01,32.7333333333333,499.810111111111,64.4444444444444,6.1,14.24,102.69,295,2.5
163.54,0.575999999932945,0.01,32.4666666666667,450.801555555556,65.4111111111111,7.2,14.24,102.69,295,2.5
163.55,4.99199999941885,0.01,31.2,470.389666666667,70.2444444444444,9.18888888888889,14.24,102.69,295,2.5
163.56,0.960000000290573,0.01,29.9444444444444,256.851111111111,73.3777777777778,7.91111111111111,14.24,102.69,295,2.5
163.57,0.191999999977649,0.01,29.3444444444444,328.226777777778,75.2555555555556,7.5,14.24,102.69,295,2.5
163.58,0,0.01,29.85,430.944833333333,73.5833333333333,7.85,14.24,102.69,295,2.5
163.59,0,0.01,30.2777777777778,362.617777777778,71.9888888888889,3.87777777777778,14.24,102.69,295,2.5
163.6,0,0.01,30.6666666666667,432.993,71.2777777777778,7.38888888888889,14.24,102.69,295,2.5
163.61,0,0.01,30.9333333333333,379.512111111111,69.7555555555556,7.04444444444444,14.24,102.69,295,2.5
163.62,0,0.01,31.2222222222222,373.02,68.1444444444444,5.28888888888889,14.24,102.69,295,2.5
163.63,0,0.01,30.9222222222222,261.334111111111,68.8444444444444,3.78888888888889,14.24,102.69,295,2.5
163.64,0,0.01,31.3222222222222,333.513888888889,67.5,3.92222222222222,14.24,102.69,295,2.5
163.65,0,0.01,31.2777777777778,296.755666666667,68.8111111111111,4.23333333333333,14.24,102.69,295,2.5
163.66,0,0.01,31.3833333333333,311.314333333333,68.1,5.73333333333333,14.24,102.69,295,2.5
163.67,0,0.01,31.8666666666667,327.942111111111,66.6777777777778,3.47777777777778,14.24,102.69,295,2.5
163.68,0,0.01,32.2111111111111,264.087666666667,65.7111111111111,1.85555555555556,14.24,102.69,295,2.5
163.69,0,0.01,31.8111111111111,192.251777777778,66.8777777777778,3.31111111111111,14.24,102.69,295,2.5
163.7,0,0.01,31.5777777777778,132.544555555556,67.8666666666667,2.58888888888889,14.24,102.69,295,2.5
163.71,0,0.01,30.1333333333333,92.6855555555556,70.8,8.2,14.24,102.69,295,2.5
163.72,0,0.01,29.0333333333333,76.0912222222222,73.5444444444445,6.06666666666667,14.24,102.69,295,2.5
163.73,0,0.01,28.7,58.136,75.7444444444444,3.23333333333333,14.24,102.69,295,2.5
163.74,0,0.01,28.4333333333333,32.9745,77.5,3.51666666666667,14.24,102.69,295,2.5
163.75,0,0.01,28.0666666666667,22.4985555555556,78.8,2.04444444444444,14.24,102.69,295,2.5
163.76,0,0.01,27.6444444444444,15.3045555555556,80.9777777777778,1.16666666666667,14.24,102.69,295,2.5
163.77,0,0.01,27.4888888888889,6.92,80.5,3.21111111111111,14.24,102.69,295,2.5
163.78,0,0.01,27.4555555555556,3.07088888888889,80.3777777777778,1.75555555555556,14.24,102.69,295,2.5
163.79,0,0.01,27.2222222222222,2.80922222222222,81.9,2.3,14.24,102.69,295,2.5
163.8,0,0.01,26.9333333333333,3.333,82.9666666666667,2.36666666666667,14.24,102.69,295,2.5
163.81,0,0.01,26.7777777777778,2.94011111111111,84.0666666666667,1.43333333333333,14.24,102.69,295,2.5
163.82,0,0.01,26.6777777777778,3.59477777777778,84.1222222222222,3.94444444444444,14.24,102.69,295,2.5
163.83,0,0.01,26.65,3.0055,83.6,3.16666666666667,14.24,102.69,295,2.5
163.84,0,0.01,26.5888888888889,2.80911111111111,84.5444444444444,1.76666666666667,14.24,102.69,295,2.5
163.85,0,0.01,26.4222222222222,3.202,85.7444444444444,2.25555555555556,14.24,102.69,295,2.5
163.86,0,0.01,26.2222222222222,2.80922222222222,86.9,1.8,14.24,102.69,295,2.5
163.87,0.896000000365078,0.01,26.0333333333333,3.333,88.1,1.03333333333333,14.24,102.69,295,2.5
163.88,0.319999999962747,0.01,25.7777777777778,3.33288888888889,89.4,2.05555555555556,14.24,102.69,295,2.5
163.89,0.575999999932945,0.01,25.7333333333333,3.071,89.1555555555556,2.18888888888889,14.24,102.69,295,2.5
163.9,0.250181818203123,0.01,25.6888888888889,2.54733333333333,88.9444444444444,1.11111111111111,14.24,102.69,295,2.5
163.91,0.0959999999888238,0.01,25.6333333333333,3.3985,88.9666666666667,3.38333333333333,14.24,102.69,295,2.5
163.92,0.191999999977648,0.01,25.6111111111111,3.202,89.1111111111111,1,14.24,102.69,295,2.5
163.93,0,0.01,25.5222222222222,2.94011111111111,89.3444444444444,1.36666666666667,14.24,102.69,295,2.5
163.94,0,0.01,25.4888888888889,3.07111111111111,89.4888888888889,1.83333333333333,14.24,102.69,295,2.5
163.95,0.0639999999925495,0.01,25.5555555555556,2.94011111111111,89.7888888888889,2.72222222222222,14.24,102.69,295,2.5
163.96,0,0.01,25.5555555555556,3.07111111111111,89.7666666666667,2.73333333333333,14.24,102.69,295,2.5
163.97,0,0.01,25.5444444444444,2.67833333333333,89.4777777777778,2.33333333333333,14.24,102.69,295,2.5
163.98,0,0.01,25.5222222222222,3.46388888888889,89.2666666666667,4.71111111111111,14.24,102.69,295,2.5
163.99,0,0.01,25.4333333333333,3.202,89.0166666666667,4.16666666666667,14.24,102.69,295,2.5
164,0,0.01,25.3888888888889,3.202,89.1333333333333,3.52222222222222,14.24,102.69,295,2.5
164.01,0,0.01,25.3333333333333,3.46388888888889,89.1555555555556,1.62222222222222,14.24,102.69,295,2.5
164.02,0,0.01,25.3333333333333,3.85677777777778,89.2777777777778,1.64444444444444,14.24,102.69,295,2.5
164.03,0,0.01,25.4111111111111,3.071,88.4444444444444,1.25555555555556,14.24,102.69,295,2.5
164.04,0,0.01,25.4,3.071,88.6444444444444,1.36666666666667,14.24,102.69,295,2.5
164.05,0,0.01,25.2777777777778,2.80911111111111,89.3777777777778,0.855555555555556,14.24,102.69,295,2.5
164.06,0,0.01,25.1777777777778,3.85666666666667,89.7777777777778,0.433333333333333,14.24,102.69,295,2.5
164.07,0,0.01,25.15,2.7185,89.3875,0.6875,14.24,102.69,295,2.5
164.08,0,0.01,25.3142857142857,2.913,90.0857142857143,1,14.24,102.69,295,2.5
164.09,0,0.01,25.2222222222222,2.54722222222222,89.6555555555556,1.22222222222222,14.24,102.69,295,2.5
164.1,0,0.01,25.2111111111111,3.85666666666667,89.8111111111111,1.17777777777778,14.24,102.69,295,2.5
164.11,0,0.01,25.1888888888889,3.07111111111111,89.5777777777778,1.97777777777778,14.24,102.69,295,2.5
164.12,0,0.01,25.2,2.67833333333333,89.5444444444444,1.58888888888889,14.24,102.69,295,2.5
164.13,0,0.01,25.1,3.20211111111111,89.6333333333333,1.94444444444444,14.24,102.69,295,2.5
164.14,0,0.01,25.0222222222222,3.20211111111111,89.8666666666667,3.1,14.24,102.69,295,2.5
164.15,0,0.01,25.0111111111111,2.15455555555556,89.9888888888889,1.41111111111111,14.24,102.69,295,2.5
164.16,0,0.01,24.95,2.21983333333333,90.2166666666667,1.88333333333333,14.24,102.69,295,2.5
164.17,0,0.01,24.8666666666667,3.72577777777778,90.5444444444445,0.822222222222222,14.24,102.69,295,2.5
164.18,0,0.01,24.8666666666667,3.46388888888889,90.6333333333333,0.533333333333333,14.24,102.69,295,2.5
164.19,0,0.01,24.8333333333333,3.20188888888889,90.7555555555556,0.744444444444444,14.24,102.69,295,2.5
164.2,0,0.01,24.7555555555556,3.46388888888889,90.9222222222222,1.17777777777778,14.24,102.69,295,2.5
164.21,0,0.01,24.7,2.80922222222222,91.1222222222222,2.01111111111111,14.24,102.69,295,2.5
164.22,0,0.01,24.7666666666667,2.67833333333333,90.8555555555556,1.64444444444444,14.24,102.69,295,2.5
164.23,0,0.01,24.8222222222222,4.77322222222222,90.6444444444444,1.91111111111111,14.24,102.69,295,2.5
164.24,0,0.01,24.8333333333333,9.5945,90.65,2.16666666666667,14.24,102.69,295,2.5
164.25,0,0.01,25.0111111111111,21.201,90.1111111111111,0.611111111111111,14.24,102.69,295,2.5
164.26,0,0.01,25.1333333333333,36.7956666666667,89.8333333333333,0.766666666666667,14.24,102.69,295,2.5
164.27,0,0.01,25.4111111111111,58.7111111111111,89.6888888888889,1.36666666666667,14.24,102.69,295,2.5
164.28,0,0.01,26.0555555555556,85.234,87.7888888888889,1.43333333333333,14.24,102.69,295,2.5
164.29,0,0.01,26.6444444444444,124.874888888889,85.5666666666667,2.86666666666667,14.24,102.69,295,2.5
164.3,0,0.01,27.3777777777778,173.082555555556,83.6666666666667,2.25555555555556,14.24,102.69,295,2.5
164.31,0,0.01,27.6111111111111,180.293,82.8666666666667,4.1,14.24,102.69,295,2.5
164.32,0,0.01,28.1666666666667,237.489,81.8666666666667,3.55555555555556,14.24,102.69,295,2.5
164.33,0,0.01,28.3333333333333,298.159166666667,81.5166666666667,4.9,14.24,102.69,295,2.5
164.34,0,0.01,28.8666666666667,324.746,79.7444444444444,5.25555555555556,14.24,102.69,295,2.5
164.35,0,0.01,29.1444444444444,311.675888888889,78.5444444444444,3.01111111111111,14.24,102.69,295,2.5
164.36,0,0.01,29.4444444444444,362.176333333333,77.5,6.31111111111111,14.24,102.69,295,2.5
164.37,0,0.01,30.0666666666667,439.843666666667,74.8111111111111,6.42222222222222,14.24,102.69,295,2.5
164.38,0,0.01,30.1555555555556,361.046,74.8222222222222,7.65555555555556,14.24,102.69,295,2.5
164.39,0,0.01,30.5,414.908666666667,73.3222222222222,5.87777777777778,14.24,102.69,295,2.5
164.4,0,0.01,30.8555555555556,600.282888888889,72.4777777777778,6.68888888888889,14.24,102.69,295,2.5
164.41,0,0.01,30.9833333333333,584.152666666667,71.45,10.3,14.24,102.69,295,2.5
164.42,0,0.01,31.2,507.877444444444,70.3111111111111,8.66666666666667,14.24,102.69,295,2.5
164.43,0,0.01,31.1777777777778,618.865666666667,70.4111111111111,7.82222222222222,14.24,102.69,295,2.5
164.44,0,0.01,31.7555555555556,741.947777777778,69.3666666666667,9.62222222222222,14.24,102.69,295,2.5
164.45,0,0.01,31.9333333333333,723.444555555556,68.9111111111111,8.18888888888889,14.24,102.69,295,2.5
164.46,0,0.01,32.4111111111111,654.673333333333,66.4111111111111,9.9,14.24,102.69,295,2.5
164.47,0,0.01,32.8333333333333,811.492444444444,65.6555555555556,6.45555555555556,14.24,102.69,295,2.5
164.48,0,0.01,32.8111111111111,674.243222222222,65.7111111111111,4.9,14.24,102.69,295,2.5
164.49,0,0.01,33.2,600.5405,62.9166666666667,7.4,14.24,102.69,295,2.5
164.5,0,0.01,33.0888888888889,531.402111111111,63.3333333333333,7.9,14.24,102.69,295,2.5
164.51,0,0.01,32.9888888888889,643.805222222222,63.3333333333333,8.92222222222222,14.24,102.69,295,2.5
164.52,0,0.01,33.0444444444444,593.875444444444,63.7666666666667,9.07777777777778,14.24,102.69,295,2.5
164.53,0,0.01,33.2222222222222,602.271222222222,63.2,8.52222222222222,14.24,102.69,295,2.5
164.54,0,0.01,33.2666666666667,563.549333333333,62.7777777777778,8.65555555555556,14.24,102.69,295,2.5
164.55,0,0.01,32.9444444444444,552.379666666667,64.7666666666667,7.04444444444444,14.24,102.69,295,2.5
164.56,0,0.01,33.2222222222222,593.084777777778,63.9555555555556,7.42222222222222,14.24,102.69,295,2.5
164.57,0,0.01,33.7888888888889,668.522888888889,61.7888888888889,8.08888888888889,14.24,102.69,295,2.5
164.58,0,0.01,33.6833333333333,509.398166666667,62.3,9.31666666666667,14.24,102.69,295,2.5
164.59,0,0.01,33.6,617.145,62.1222222222222,6.74444444444444,14.24,102.69,295,2.5
164.6,0,0.01,33.9222222222222,597.659555555556,61.3555555555556,7.94444444444444,14.24,102.69,295,2.5
164.61,0,0.01,33.7666666666667,518.895111111111,60.1777777777778,8.38888888888889,14.24,102.69,295,2.5
164.62,0,0.01,33.4,531.761222222222,61.8555555555556,9.45555555555556,14.24,102.69,295,2.5
164.63,0,0.01,33.2888888888889,381.598666666667,62.8777777777778,9.97777777777778,14.24,102.69,295,2.5
164.64,0,0.01,33.3666666666667,441.814333333333,61.7666666666667,10.2222222222222,14.24,102.69,295,2.5
164.65,0,0.01,34.1444444444444,497.330777777778,60.0888888888889,7.04444444444444,14.24,102.69,295,2.5
164.66,0,0.01,34.3333333333333,435.202166666667,59.6833333333333,9.63333333333333,14.24,102.69,295,2.5
164.67,0,0.01,33.8777777777778,385.423666666667,60.2222222222222,7.86666666666667,14.24,102.69,295,2.5
164.68,0,0.01,33.4333333333333,341.526444444444,61.9111111111111,7.46666666666667,14.24,102.69,295,2.5
164.69,0,0.01,32.9555555555556,280.731444444444,62.0111111111111,7.65555555555556,14.24,102.69,295,2.5
164.7,0,0.01,32.8222222222222,196.857888888889,62.3,6.06666666666667,14.24,102.69,295,2.5
164.71,0,0.01,32.1222222222222,140.979333333333,64.4555555555555,8.81111111111111,14.24,102.69,295,2.5
164.72,0,0.01,31.4222222222222,96.4976666666667,66.8444444444444,8.3,14.24,102.69,295,2.5
164.73,0,0.01,30.0222222222222,73.9871111111111,68.1333333333333,11.2666666666667,14.24,102.69,295,2.5
164.74,0,0.01,29.55,55.3473333333333,70.0833333333333,5.61666666666667,14.24,102.69,295,2.5
164.75,0,0.01,29.2555555555556,36.827,71.3111111111111,5.42222222222222,14.24,102.69,295,2.5
164.76,0,0.01,29.0555555555556,17.3558888888889,72.0666666666667,6.23333333333333,14.24,102.69,295,2.5
164.77,0,0.01,28.8555555555556,8.04688888888889,73.0777777777778,4.85555555555556,14.24,102.69,295,2.5
164.78,0,0.01,28.6,2.94011111111111,73.6222222222222,4.64444444444444,14.24,102.69,295,2.5
164.79,0,0.01,28.5777777777778,3.20188888888889,74.0555555555556,1.65555555555556,14.24,102.69,295,2.5
164.8,0,0.01,28.3555555555556,2.80922222222222,74.7,1.51111111111111,14.24,102.69,295,2.5
164.81,0,0.01,28.1111111111111,2.41633333333333,75.9888888888889,1.5,14.24,102.69,295,2.5
164.82,0,0.01,27.8333333333333,2.67833333333333,76.7111111111111,1.18888888888889,14.24,102.69,295,2.5
164.83,0,0.01,27.5333333333333,2.80916666666667,77.8,1.11666666666667,14.24,102.69,295,2.5
164.84,0,0.01,27.5111111111111,2.67833333333333,78.7333333333333,0.355555555555556,14.24,102.69,295,2.5
164.85,0,0.01,27.2333333333333,3.202,80.3777777777778,0.777777777777778,14.24,102.69,295,2.5
164.86,0,0.01,27.2666666666667,2.80911111111111,80.4444444444444,0.4,14.24,102.69,295,2.5
164.87,0,0.01,27.2222222222222,2.94011111111111,80.7666666666667,1.94444444444444,14.24,102.69,295,2.5
164.88,0,0.01,27.2222222222222,2.41633333333333,79.8333333333333,0.677777777777778,14.24,102.69,295,2.5
164.89,0,0.01,27.0888888888889,3.72577777777778,80.3,0.322222222222222,14.24,102.69,295,2.5
164.9,0,0.01,26.9222222222222,3.98766666666667,81.7111111111111,0.1,14.24,102.69,295,2.5
164.91,0,0.01,26.8,3.202,82.5,0.916666666666667,14.24,102.69,295,2.5
164.92,0,0.01,26.8333333333333,2.02344444444444,82.8444444444444,1.28888888888889,14.24,102.69,295,2.5
164.93,0,0.01,26.7666666666667,3.59488888888889,83.3888888888889,0.933333333333333,14.24,102.69,295,2.5
164.94,0,0.01,26.6222222222222,2.80922222222222,83.7777777777778,0.9,14.24,102.69,295,2.5
164.95,0,0.01,26.6777777777778,2.94011111111111,83.1,1,14.24,102.69,295,2.5
164.96,0,0.01,26.5555555555556,3.98755555555556,83.0777777777778,1.51111111111111,14.24,102.69,295,2.5
164.97,0,0.01,26.5444444444444,3.333,84.2111111111111,1.41111111111111,14.24,102.69,295,2.5
164.98,0,0.01,26.4333333333333,3.202,84.6555555555556,1.61111111111111,14.24,102.69,295,2.5
164.99,0,0.01,26.2833333333333,2.41633333333333,85.4833333333333,1.4,14.24,102.69,295,2.5
165,0,0.01,26.1888888888889,2.80933333333333,85.6,1.18888888888889,14.24,102.69,295,2.5
165.01,0,0.01,26.1333333333333,2.54733333333333,86.1777777777778,1.82222222222222,14.24,102.69,295,2.5
165.02,0,0.01,26.0666666666667,3.85666666666667,86.5555555555556,1.61111111111111,14.24,102.69,295,2.5
165.03,0,0.01,25.9555555555556,3.202,86.9666666666667,1.57777777777778,14.24,102.69,295,2.5
165.04,0,0.01,25.9111111111111,3.98766666666667,87.0111111111111,1.17777777777778,14.24,102.69,295,2.5
165.05,0,0.01,25.9222222222222,2.02366666666667,87.2222222222222,1.17777777777778,14.24,102.69,295,2.5
165.06,0,0.01,25.8888888888889,3.333,87.6555555555556,0.566666666666667,14.24,102.69,295,2.5
165.07,0,0.01,25.8444444444444,2.80922222222222,87.8888888888889,0.5,14.24,102.69,295,2.5
165.08,0,0.01,25.8166666666667,3.202,87.6333333333333,0.75,14.24,102.69,295,2.5
165.09,0,0.01,25.9,3.98766666666667,87.2222222222222,0.511111111111111,14.24,102.69,295,2.5
165.1,0,0.01,25.8888888888889,3.07111111111111,86.8,0.833333333333333,14.24,102.69,295,2.5
165.11,0,0.01,25.8888888888889,2.80933333333333,86.8222222222222,0.244444444444444,14.24,102.69,295,2.5
165.12,0,0.01,25.8222222222222,3.202,87.3666666666667,0.277777777777778,14.24,102.69,295,2.5
165.13,0,0.01,25.7222222222222,2.80922222222222,87.7555555555556,1.4,14.24,102.69,295,2.5
165.14,0,0.01,25.7555555555556,2.80922222222222,87.2666666666667,2.23333333333333,14.24,102.69,295,2.5
165.15,0,0.01,25.7333333333333,3.72588888888889,87.3666666666667,1.94444444444444,14.24,102.69,295,2.5
165.16,0,0.01,25.7666666666667,3.39833333333333,87.2833333333333,1.23333333333333,14.24,102.69,295,2.5
165.17,0,0.01,25.7,3.333,87.4666666666667,1.06666666666667,14.24,102.69,295,2.5
165.18,0,0.01,25.7333333333333,3.46388888888889,87.0333333333333,0.533333333333333,14.24,102.69,295,2.5
165.19,0,0.01,25.6777777777778,2.41633333333333,86.9666666666667,1.22222222222222,14.24,102.69,295,2.5
165.2,0,0.01,25.6777777777778,3.46377777777778,87.1333333333333,0.466666666666667,14.24,102.69,295,2.5
165.21,0,0.01,25.6333333333333,3.72566666666667,87.8444444444444,0.144444444444444,14.24,102.69,295,2.5
165.22,0,0.01,25.5333333333333,2.28555555555556,88.2111111111111,0.133333333333333,14.24,102.69,295,2.5
165.23,0,0.01,25.4888888888889,4.90422222222222,88.1,0.644444444444444,14.24,102.69,295,2.5
165.24,0,0.01,25.5666666666667,7.52316666666667,87.7,0.65,14.24,102.69,295,2.5
165.25,0,0.01,25.6666666666667,16.9234444444444,87.6666666666667,0.177777777777778,14.24,102.69,295,2.5
165.26,0,0.01,25.8222222222222,36.3308888888889,87.3444444444444,0.322222222222222,14.24,102.69,295,2.5
165.27,0,0.01,26.1222222222222,52.0643333333333,86.7111111111111,1.25555555555556,14.24,102.69,295,2.5
165.28,0,0.01,26.6555555555556,108.878222222222,85.1222222222222,1.21111111111111,14.24,102.69,295,2.5
165.29,0,0.01,27.1222222222222,122.151555555556,82.9222222222222,2,14.24,102.69,295,2.5
165.3,0,0.01,27.5555555555556,162.363666666667,81.0666666666667,1.75555555555556,14.24,102.69,295,2.5
165.31,0,0.01,27.9666666666667,193.369888888889,80.0555555555556,4.2,14.24,102.69,295,2.5
165.32,0,0.01,28.1333333333333,198.322444444444,79.5666666666667,4.48888888888889,14.24,102.69,295,2.5
165.33,0,0.01,28.0833333333333,207.941166666667,79.6666666666667,4.1,14.24,102.69,295,2.5
165.34,0,0.01,28.4444444444444,265.918222222222,79.0777777777778,5.27777777777778,14.24,102.69,295,2.5
165.35,0,0.01,28.5777777777778,274.851444444444,77.7333333333333,4.7,14.24,102.69,295,2.5
165.36,0,0.01,28.8222222222222,306.013111111111,76.3444444444444,5.43333333333333,14.24,102.69,295,2.5
165.37,0,0.01,29.0666666666667,300.312222222222,74.7333333333333,6.14444444444444,14.24,102.69,295,2.5
165.38,0,0.01,29.4444444444444,329.894888888889,74.0888888888889,4.85555555555556,14.24,102.69,295,2.5
165.39,0,0.01,29.8555555555556,375.419888888889,72.8777777777778,4,14.24,102.69,295,2.5
165.4,0,0.01,29.9777777777778,379.009666666667,72.5333333333333,5.11111111111111,14.24,102.69,295,2.5
165.41,0,0.01,30.3,431.032666666667,71.7833333333333,4.15,14.24,102.69,295,2.5
165.42,0,0.01,30.6111111111111,484.635222222222,71.3777777777778,4.8,14.24,102.69,295,2.5
165.43,0,0.01,31.0666666666667,521.034888888889,69.6777777777778,5.72222222222222,14.24,102.69,295,2.5
165.44,0,0.01,31.4777777777778,565.172888888889,68.7333333333333,3.05555555555556,14.24,102.69,295,2.5
165.45,0,0.01,31.7666666666667,615.880555555556,66.7333333333333,4.75555555555556,14.24,102.69,295,2.5
165.46,0,0.01,31.8111111111111,554.076111111111,65.4,5.14444444444444,14.24,102.69,295,2.5
165.47,0,0.01,32.0222222222222,629.254666666667,65.6333333333333,4.38888888888889,14.24,102.69,295,2.5
165.48,0,0.01,32.5333333333333,670.947,64.4,6.88888888888889,14.24,102.69,295,2.5
165.49,0,0.01,32.5333333333333,565.9895,65.35,5.55,14.24,102.69,295,2.5
165.5,0,0.01,32.3888888888889,515.594333333333,65.3777777777778,6.3,14.24,102.69,295,2.5
165.51,0,0.01,32.0888888888889,468.947777777778,66.3888888888889,5.5,14.24,102.69,295,2.5
165.52,0,0.01,32.4555555555556,608.259222222222,65.0222222222222,7.23333333333333,14.24,102.69,295,2.5
165.53,0,0.01,32.5777777777778,617.434333333333,65.1444444444444,5.77777777777778,14.24,102.69,295,2.5
165.54,0,0.01,32.7222222222222,569.251444444444,63.4444444444444,6.75555555555556,14.24,102.69,295,2.5
165.55,0,0.01,32.8111111111111,583.438888888889,63.8444444444444,6.56666666666667,14.24,102.69,295,2.5
165.56,0,0.01,32.5444444444444,519.108222222222,64.6777777777778,6.82222222222222,14.24,102.69,295,2.5
165.57,0,0.01,32.8666666666667,560.058111111111,63.9222222222222,6.18888888888889,14.24,102.69,295,2.5
165.58,0,0.01,33.0666666666667,444.617833333333,63.8833333333333,3.63333333333333,14.24,102.69,295,2.5
165.59,0,0.01,32.5555555555556,375.647333333333,64.2111111111111,4.95555555555556,14.24,102.69,295,2.5
165.6,0,0.01,32.5333333333333,366.418555555556,65.1777777777778,4.16666666666667,14.24,102.69,295,2.5
165.61,0,0.01,32.0222222222222,257.890111111111,66.2777777777778,5,14.24,102.69,295,2.5
165.62,0,0.01,31.8555555555556,349.287222222222,67.0777777777778,7.94444444444444,14.24,102.69,295,2.5
165.63,0,0.01,31.0666666666667,383.991222222222,68.0666666666667,9.8,14.24,102.69,295,2.5
165.64,0,0.01,31.0888888888889,327.646333333333,66.0333333333333,10.7222222222222,14.24,102.69,295,2.5
165.65,0,0.01,30.6222222222222,253.146666666667,67.0222222222222,10.9666666666667,14.24,102.69,295,2.5
